"ProductID","ProductName","ProductBrand","Gender","Price","Description","PrimaryColor"
"10039459","LA LOFT Women Black  White Fit and Flare Dress","LA LOFT","Women","920","Black and White printed woven fit and flare S, has  shoulder straps, sleeveless, an attached lining, and flared hem"," Black"
"10052379","Fastrack Women White Analogue Watch 68008SL01","Fastrack","Women","1116","Display AnalogueMovement QuartzPower source BatteryDial style Solid round stainless steel dialFeatures Reset TimeStrap style Purple regular, leather strap with a tang closureWater resistance 30 mWarranty 2 yearsWarranty provided by brandmanufacturer Comes in a signature Fastrack case"," White"
"10054887","Veni Vidi Vici Women White Bodycon Dress","Veni Vidi Vici","Women","756","White solid knitted bodycon dress, has shoulder straps, ruching detail with drawstring, and straight hem"," White"
"1005119","Arrow Sport Grey Melange Woollen Sweater","Arrow Sport","Men","1649","Grey melange sweater in a knitted pattern, has a Vneck, long sleeves, ribbed hem"," Grey"
"10038141","Infuzze Women Oxidised SilverToned BrassPlated Peacock Shaped Drop Earrings","Infuzze","Women","432","Silvertoned oxidized textured peacock shaped drop earringsPlating BrassplatedClosure Post and back"," Silver"
"10052215","Fastrack Women White  Blue Analogue Watch","Fastrack","Women","1880","Display AnalogueMovement QuartzPower source BatteryDial style Printed round metal dialFeatures Reset TimeStrap style Blue regular, leather strap with a tang closureWater resistance 30 mWarranty 2 yearsWarranty provided by brandmanufacturer Comes in a signature Fastrack case","Blue"
"10051101","Soumya White  Blue Single Window Curtain","Soumya","Unisex","838","Set content Single Window curtainsColour White and BluePattern Ethnic Motifs WindowLight blocking RegularFitting EyeletLining No","Blue"
"10063563","Harvard Men CreamColoured Sneakers","Harvard","Men","2799","A pair of roundtoe creamcoloured sneakers, has regular styling, laceup detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty 1 monthWarranty provided by brandmanufacturer"," Red"
"10054555","Veni Vidi Vici Women Coral Red Solid Fitted Top","Veni Vidi Vici","Women","516","Coral red solid knitted fitted top with cutout detail, has a high neck, sleeveless, and concealed zip closure"," Red"
"10060661","CODE by Lifestyle Men Green Striped Polo Collar Tshirt","CODE by Lifestyle","Men","449","Green striped Tshirt, has a polo collar, and short sleeves"," Green"
"10038517","Levis Men Blue 511 Slim Fit MidRise Clean Look Stretchable Jeans","Levis","Men","2039","Blue dark wash 5pocket midrise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops","Blue"
"10052591","Fastrack Men Blue Analogue Watch","Fastrack","Men","3146","Display AnalogueMovement QuartzPower source BatteryDial style Solid round metal dialFeatures Reset Time, CalendarStrap style Black regular, leather strap with a tang closureWater resistance 50 mWarranty 1 yearWarranty provided by brandmanufacturer Comes in a signature Fastrack case","Blue"
"10053889","Simply Girls Red  White Set Of 2 Tops","Simply","Girls","465","Set Of 2 Red and White striped and solid knitted regular tops, has a round neck, short sleeves, and button closure, has embroidered detail"," Red"
"10052149","Fastrack Women Maroon Analogue Watch 68009PP06","Fastrack","Women","1756","Display AnalogueMovement QuartzPower source BatteryDial style Solid round stainless steel dialFeatures Reset TimeStrap style Red regular, silicon strap with a tang closureWater resistance 30 mWarranty 2 yearsWarranty provided by brandmanufacturer Comes in a signature Fastrack case"," Maroon"
"10058357","Roadster Women Blue Skinny Fit MidRise Low Distress Stretchable Jeans","Roadster","Women","1299","Blue medium wash 5pocket midrise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops","Blue"
"10051257","Vishudh Women OffWhite  Red Printed ALine Kurta","Vishudh","Women","1049","OffWhite and Red printed Aline kurta, has a keyhole neck, threequarter sleeves, flared hem, and front slitComes with attached longling shrug"," Red"
"10058303","Roadster Women Black Skinny Fit MidRise Mildly Distressed Stretchable Jeans","Roadster","Women","1299","Black dark wash 5pocket midrise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops"," Black"
"10052621","Sonata Men Dark Green Leather Straps Analogue Watch 77085PL02","Sonata","Men","875","Pack Contains single watchDisplay analogueMovement quartzPower Source batteryDial style Dark green solid round plastic dialFeatures reset timeStrap Style brown, regular, leather strap with a tang closure Water resistance 30 mComes in a signature Sonata caseWarranty 1 yearWarranty provided by brandmanufacturer"," Green"
"10038935","Kraus Jeans Women Blue Faded Skinny Fit Denim Capris","Kraus Jeans","Women","747","Blue highrise faded capris, button closure, and 5 pockets","Blue"
"10063557","Harvard Men Blue Sneakers","Harvard","Men","3499","A pair of roundtoe blue sneakers, has regular styling, laceup detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty 1 monthWarranty provided by brandmanufacturer","Blue"
"10039485","LA LOFT Women Blue  White Regular Fit Striped Casual Shirt","LA LOFT","Women","835","Blue and White striped casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem","Blue"
"10043701","Cherry Crumble Boys Red  Blue Solid Cardigan","Cherry Crumble","Boys","909","Red and Blue solid cardigan, has a mock collar, long sleeves, zip closure, and ribbed hem","Blue"
"10046867","Roadster Men Navy Blue Slim Fit MidRise Clean Look Stretchable Jeans","Roadster","Men","599","Navy Blue dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10051149","Soumya White  Green Single Window Curtain","Soumya","Unisex","838","Set content Single Window curtainsColour White and GreenPattern Floral WindowLight blocking RegularFitting EyeletLining No"," Green"
"10051175","Soumya White Set of Single Long Door Curtains","Soumya","Unisex","909","Set content Single Long Door curtainsColour WhitePattern Self Design Long DoorLight blocking RegularFitting EyeletLining No"," White"
"10048095","Sir Corbett Men Tan Brown Semiformal Derbys","Sir Corbett","Men","824","A pair of tan roundtoed semiformal Derbys with side laceupsSynthetic upperCushioned footbedTextured PU outsole with a stacked heel"," Brown"
"10054915","Veni Vidi Vici Women Yellow Solid Bodycon Dress","Veni Vidi Vici","Women","756","Yellow solid knitted bodycon dress with tieup detail, has shoulder straps, straight hem"," Yellow"
"10058355","Roadster Women Navy Blue Skinny Fit HighRise Clean Look Stretchable Jeans","Roadster","Women","1799","Navy blue dark wash 5pocket highrise jeans with frayed detail at the hem, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10051179","Soumya White Set of Single Long Door Curtains","Soumya","Unisex","909","Set content Single Long Door curtainsColour WhitePattern Self Design Long DoorLight blocking RegularFitting EyeletLining No"," White"
"10055865","Fame Forever by Lifestyle Men Navy Blue Printed Round Neck Tshirt","Fame Forever by Lifestyle","Men","299","Navy Blue printed Tshirt, has a round neck, and short sleeves","Blue"
"10051903","Titan Men White Analogue Watch 90106KM01","Titan","Men","6956","Display AnalogueMovement QuartzPower source BatteryDial style Solid round stainless steel dialFeatures Chronograph, Date Aperture, Reset TimeStrap style SilverToned bracelet style, stainless steel strap with a foldover closureWater resistance 100 mWarranty 2 yearsWarranty provided by brandmanufacturer Comes in a signature Titan case"," White"
"1005144","Arrow Sport OffWhite Woollen Cardigan","Arrow Sport","Men","1999","Offwhite and navy blue cardigan, has a Vneck, a full button placket, long sleeves with elbow patches"," White"
"10054835","Veni Vidi Vici Red Solid Ruched Bodycon Dress","Veni Vidi Vici","Women","756","Red solid knitted bodycon dress with tieup detail, has shoulder straps, sleeveless, and straight hem"," Red"
"10054361","Yuris Women Pink  White Printed Straight Kurta","Yuris","Women","599","Pink and white printed straight kurta, has a keyhole neck, sleeveless, straight hem, and side slits"," White"
"10058369","Roadster Women Grey Skinny Fit MidRise Clean Look Stretchable Jeans","Roadster","Women","1299","Grey medium wash 5pocket midrise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops"," Grey"
"10041407","HERENOW Women Black  Green Printed Shorts","HERENOW","Women","359","Black and green printed midrise regular shorts, has 2 pockets, and drawstring closure"," Green"
"10063507","Red Tape Men Black Leather Formal SlipOns","Red Tape","Men","1423","A pair of black roundtoed formal slipon shoes, has elasticated gussets on both sidesLeather upper, has a textured detailCushioned footbedTextured PVC outsole, has a stacked heelWarranty 3 months against manufacturing defectsWarranty provided by brandmanufacturer"," Red"
"10052123","Sonata Blush Women Navy Blue Analogue watch 8151WM03","Sonata","Women","1749","Display AnalogueMovement QuartzPower source BatteryDial style Solid round metal dialFeatures Reset TimeStrap style Rose GoldToned bracelet style, stainless steel strap with a foldover closureWater resistance 30 mWarranty 1 yearWarranty provided by brandmanufacturer Comes in a signature Sonata case","Blue"
"10052083","Sonata Reloaded Men Blue Analogue watch 7924SM07","Sonata","Men","1399","Display AnalogueMovement QuartzPower source BatteryDial style Solid round metal dialFeatures Reset Time, Date ApertureStrap style SilverToned bracelet style, stainless steel strap with a foldover closureWater resistance 30 mWarranty 1 yearWarranty provided by brandmanufacturer Comes in a signature Sonata case","Blue"
"10046857","Roadster Men Blue Slim Fit MidRise Clean Look Stretchable Jeans","Roadster","Men","1299","Blue medium wash 5pocket midrise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops","Blue"
"10052381","Fastrack Women Black Analogue Watch 68009PP04","Fastrack","Women","1596","Display AnalogueMovement QuartzPower source BatteryDial style Solid round stainless steel dialFeatures Reset TimeStrap style Pink regular, silicon strap with a tang closureWater resistance 30 mWarranty 2 yearsWarranty provided by brandmanufacturer Comes in a signature Fastrack case"," Black"
"10060131","CODE by Lifestyle Men Grey  Navy Blue Regular Fit Checked Casual Shirt","CODE by Lifestyle","Men","949","Grey and Navy Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10048347","Elizabeth Arden Beautiful Color Seductive Magenta Bold Liquid Lipstick 09","Elizabeth Arden","Women","2040","Shade nameSeductive Magenta 09What it isLiquid lipstickWhat it doesCreamy, high impact lip color combines the coverage and intensity of lipstick with the finish of a glossLips are saturated with intense color while rich emollients leave them feeling luxuriously moisturised and comfortableLonglasting color that doesnt feather or bleedUsing the unique flocked tip applicator, push the lever of the click pen up to release just the right amount of product"," Magenta"
"10051679","LA LOFT Women Blue Solid Crop Top","LA LOFT","Women","764","Blue solid woven regular crop top, has a mandarin collar, short sleeves and ruffle detail","Blue"
"10052321","Titan Neo Men White Analogue watch 1806SL01","Titan","Men","2876","Display AnalogueMovement QuartzPower source BatteryDial style Solid round stainless steel dialFeatures Reset Time, Date ApertureStrap style Black regular, leather strap with a tang closureWater resistance 50 mWarranty 2 yearsWarranty provided by brandmanufacturerComes in a  Titan case"," White"
"10054215","Oxolloxo Men Navy Blue Regular Fit Solid Regular Trousers","Oxolloxo","Men","1299","Navy Blue solid midrise trousers, button closure, and 4 pockets","Blue"
"10058379","Roadster Women Grey Skinny Fit MidRise Low Distress Stretchable Cropped Jeans","Roadster","Women","574","Grey light wash 5pocket midrise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops"," Grey"
